uuid,gemini_ok,gemini_error,content_type,content_format,treatment_category,treatment_area,has_treatment_name,has_person,person_type,has_price_info,has_text_overlay,text_overlay_type,professional_score,content_area
1.7942338841166128e+16,True,,other,single_visual,other,other,False,True,patient_result,False,True,clinic_info,3.0,
1.7990862647164884e+16,True,,beauty_tips,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.7986278779167728e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7982966668006608e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7990006345262928e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.805636260934196e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.8201675574088064e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7906853272622526e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,other,4.0,
1.7960555758858466e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8292338628097468e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.7995904659711482e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8071406631312228e+16,True,,wellness_other,single_visual,none,none,False,False,,False,False,,4.0,
1.7940893624332352e+16,True,,staff_facility,single_visual,none,none,False,False,,False,True,other,5.0,
1.7977247059506272e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.788704936956564e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,False,,3.0,
1.818354718630367e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,3.0,
1.7970821596536562e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,3.0,
1.8320297851005056e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8045576502571144e+16,True,,product_cosmetic,single_visual,none,hair,False,False,,False,True,other,5.0,
1.7931891833407068e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.8089918606108056e+16,True,,multi_treatment_summary,ranking_list,injection_botox,skin_texture,True,True,patient_result,True,True,treatment_explanation,4.0,
1.8238130260229096e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7981252279318252e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,treatment_explanation,4.0,
1.7893444811905192e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,other,5.0,
1.7957211599627756e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.7908983257914076e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.833471558109837e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.7993676007638826e+16,True,,other,single_visual,other,other,False,True,patient_result,False,True,clinic_info,3.0,
1.81789629102276e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,other,4.0,
1.8039950071496908e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.80229930214396e+16,True,,other,single_visual,none,none,False,False,,False,False,,3.0,
1.7972161994068892e+16,True,,single_treatment_intro,single_visual,other,none,False,True,patient_result,False,True,clinic_info,3.0,
1.7934023597223368e+16,True,,beauty_tips,single_visual,none,none,True,True,lifestyle_model,False,True,other,4.0,
1.7865040952853604e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,5.0,
1.820579363208513e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.796669584391392e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,5.0,
1.8273354775073336e+16,True,,other,single_visual,none,none,False,False,,False,True,other,5.0,
1.7991775441521364e+16,True,,product_cosmetic,comparison_ab,skin_care,skin_texture,True,False,,True,True,price_campaign,4.0,
1.7974372970316952e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.7980829815764348e+16,True,,other,single_visual,other,other,False,True,patient_result,False,True,clinic_info,3.0,
1.792610461714705e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7884891769861128e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7973871688487952e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.826023461720669e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.801946188715624e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,other,4.0,
1.7888084423811572e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.785861048592745e+16,True,,other,single_visual,other,other,False,True,patient_result,False,True,clinic_info,3.0,
1.798176694975295e+16,True,,other,single_visual,none,none,False,False,,False,False,,5.0,
1.8253376437224644e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.8047293276418944e+16,True,,product_cosmetic,single_visual,none,none,False,True,other,False,True,other,5.0,
1.79551658847655e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,5.0,
1.7904645035734628e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.7949003328935132e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.799557035457491e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.821797876221483e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,other,3.0,
1.797872536090641e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.8004248464527508e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.8052283647364416e+16,True,,single_treatment_intro,single_visual,skin_care,face_overall,True,True,patient_result,False,True,treatment_explanation,4.0,
1.7956327463508184e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8014053637512252e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7961002093455872e+16,True,,other,single_visual,none,none,False,False,,False,False,,5.0,
1.814978799128523e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7940125489450732e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.807549933050805e+16,True,,single_treatment_intro,single_visual,skin_care,face_overall,False,True,patient_result,False,False,,5.0,
1.7952036524063236e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7990125576489996e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8358518325007844e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7876156372781552e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7977749503036564e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7927776979479706e+16,True,,other,single_visual,none,none,False,True,patient_result,False,True,clinic_info,4.0,
1.803022693675154e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,treatment_explanation,5.0,
1.8022383065138584e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.8016617001893148e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.8254291524236216e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7914639073583414e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,5.0,
1.7955908099234588e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.7960657210443262e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,True,True,treatment_explanation,5.0,
1.8000010021851452e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.790691159266424e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,False,,4.0,
1.803922658254789e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7974576366500904e+16,True,,campaign_price,single_visual,none,none,False,False,,True,True,price_campaign,5.0,
1.8249731170121068e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.8012491501312564e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.802146753077245e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.8010425011014936e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.7912316140788572e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.804575688634215e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.821532672615587e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.8070343917375024e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8020365154250656e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.7932728287111548e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7862267959774504e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.787391463172574e+16,True,,other,single_visual,none,other,False,True,patient_result,False,True,clinic_info,3.0,
1.7938368476377576e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8067575817379216e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,3.0,
1.8009576485141956e+16,True,,beauty_tips,single_visual,skin_care,face_overall,False,True,lifestyle_model,False,True,other,4.0,
1.7954571451991716e+16,True,,other,single_visual,other,other,False,True,patient_result,False,True,clinic_info,4.0,
1.7964865762736012e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.7984263145101504e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.823667790319081e+16,True,,single_treatment_intro,single_visual,other,other,False,True,patient_result,False,True,clinic_info,3.0,
1.79455619034363e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.7932545803259866e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,clinic_info,4.0,
1.7989401277562908e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7947235765248264e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.7985470245551908e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,True,treatment_explanation,4.0,
1.8416037925025104e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7848595814208268e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,4.0,
1.796276751822422e+16,True,,product_cosmetic,single_visual,skin_care,none,True,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.8028039355099544e+16,True,,beauty_tips,single_visual,skin_care,face_overall,False,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.795915771370072e+16,True,,beauty_tips,single_visual,skin_care,none,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.804145214444028e+16,True,,other,single_visual,other,other,False,True,patient_result,False,True,clinic_info,4.0,
1.7974585142040018e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,5.0,
1.7915203835416176e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7969609045223288e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.786869715780716e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.7974830749486564e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.7912520011516402e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.7953355078431744e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7972654468044566e+16,True,,single_treatment_intro,single_visual,other,other,False,True,patient_result,False,True,clinic_info,4.0,
1.7975785520421444e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.786781892579152e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.79531390600265e+16,True,,campaign_price,single_visual,skin_care,none,True,False,,False,True,price_campaign,5.0,
1.7884718759782238e+16,True,,other,single_visual,none,none,False,True,patient_result,False,True,clinic_info,3.0,
1.8219559855198664e+16,True,,wellness_other,single_visual,none,none,True,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.799460252495698e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.801922465343255e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,5.0,
1.7979334126754718e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,other,4.0,
1.8382942510037364e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.827034811515813e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.79695007660113e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.797232909383576e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,5.0,
1.7890336719154436e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7937222434355086e+16,True,,other,single_visual,none,none,False,False,,False,False,,4.0,
1.7856630447067052e+16,True,,product_cosmetic,single_visual,skin_care,body,True,False,,False,True,treatment_explanation,4.0,
1.7932758695181208e+16,True,,product_cosmetic,single_visual,skin_care,none,False,False,,False,False,,4.0,
1.7935343525321724e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7922319259623716e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.7894327612829346e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.792586435036188e+16,True,,other,single_visual,other,none,False,True,patient_result,False,True,clinic_info,3.0,
1.803617540551928e+16,True,,product_cosmetic,single_visual,skin_care,none,False,True,patient_result,False,False,,5.0,
1.8013998940872996e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,4.0,
1.793758226034504e+16,True,,product_cosmetic,single_visual,none,none,False,True,patient_result,False,True,treatment_explanation,5.0,
1.8099708103686816e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7967107009093164e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.795108231392755e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.798804090067116e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.805879692645416e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7978196727617368e+16,True,,other,single_visual,none,other,False,True,patient_result,False,True,other,3.0,
1.821237858115442e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.8069606136356388e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7958027622704024e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.8036294694362704e+16,True,,other,single_visual,none,none,False,True,patient_result,False,True,clinic_info,4.0,
1.7996131820096904e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,5.0,
1.7962602484769824e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7920933658463682e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7954487248772764e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,other,4.0,
1.7950224620618756e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,True,True,price_campaign,4.0,
1.800003474200354e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,True,True,price_campaign,4.0,
1.797279199651104e+16,True,,other,single_visual,none,none,False,False,,False,True,other,3.0,
1.803888278535916e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.794282432227794e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7977356809286916e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.8024644042132868e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.823346946620588e+16,True,,product_cosmetic,single_visual,none,none,False,True,other,False,False,,5.0,
1.7916980444910492e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,4.0,
1.80041564031563e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7910122885926008e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.823921135214793e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.7970595256074738e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,False,,4.0,
1.7953341854173804e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.8045346898606588e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.8001214338566764e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8003485437695734e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.813891744025998e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.8072717388314828e+16,True,,other,single_visual,none,none,False,True,patient_result,False,True,clinic_info,4.0,
1.8253684897140868e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7953963622452476e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.7947236749037964e+16,True,,other,single_visual,other,other,False,False,,False,True,clinic_info,3.0,
1.7983733774525648e+16,True,,single_treatment_intro,single_visual,skin_care,none,True,False,,True,True,price_campaign,5.0,
1.7927394473311884e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.800454877297808e+16,True,,single_treatment_intro,single_visual,skin_care,face_overall,False,True,patient_result,False,False,,5.0,
1.7992731664895482e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,other,5.0,
1.785972454805032e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.8317269897112456e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.795806530576719e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.791015169167101e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.807597104168447e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7891456186873848e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.8106661356336136e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,5.0,
1.824209327512702e+16,True,,other,single_visual,none,none,False,True,other,False,True,other,3.0,
1.7874989783759052e+16,True,,other,single_visual,none,none,False,True,patient_result,False,True,clinic_info,3.0,
1.807253335039925e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,False,,4.0,
1.7959990529056578e+16,True,,other,single_visual,none,none,False,False,,False,False,,4.0,
1.800630385681072e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.802814833307635e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8213546355163256e+16,True,,other,single_visual,none,none,False,True,patient_result,False,True,clinic_info,3.0,
1.8074061553434828e+16,True,,product_cosmetic,single_visual,skin_care,eye_area,True,False,,False,True,treatment_explanation,5.0,
1.8012929428458838e+16,True,,campaign_price,single_visual,skin_care,skin_texture,True,True,lifestyle_model,True,True,price_campaign,4.0,
1.8118381330294668e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,other,4.0,
1.8009003434229592e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7930817507119072e+16,True,,campaign_price,single_visual,none,none,False,True,lifestyle_model,False,True,price_campaign,5.0,
1.7985481210514858e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.7937249206155968e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,5.0,
1.7985410111298836e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.814930427426118e+16,True,,product_cosmetic,single_visual,none,skin_texture,False,False,,False,True,treatment_explanation,4.0,
1.7971432882624174e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.806260051842744e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.8017109130475136e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.8012932656668008e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.823668291013101e+16,True,,product_cosmetic,single_visual,none,hair,True,False,,False,True,treatment_explanation,5.0,
1.8013919497454478e+16,True,,single_treatment_intro,single_visual,other,other,False,True,patient_result,False,True,clinic_info,3.0,
1.8001053706904012e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7936969057085456e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7976503899960726e+16,True,,other,single_visual,none,none,False,True,patient_result,False,True,clinic_info,4.0,
1.8331349362030864e+16,True,,product_cosmetic,single_visual,none,hair,False,False,,False,True,treatment_explanation,4.0,
1.803419236370586e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.838915466704533e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7970242248826188e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,False,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.7879970599760544e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.7953607993591934e+16,True,,product_cosmetic,single_visual,none,hair,False,False,,False,True,treatment_explanation,4.0,
1.820801565415149e+16,True,,other,single_visual,none,none,False,False,,False,True,clinic_info,5.0,
1.8179769037245708e+16,True,,product_cosmetic,ranking_list,skin_care,other,True,False,,False,True,treatment_explanation,5.0,
1.7879827094675836e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.8112390072326588e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7996369851638268e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8031289038973908e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,True,lifestyle_model,True,True,price_campaign,5.0,
1.8313521760184784e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.7947321825843832e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.791242723655479e+16,True,,other,single_visual,other,other,False,True,patient_result,False,True,other,4.0,
1.799603114362346e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,5.0,
1.7935417384953596e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8166238233248228e+16,True,,other,single_visual,none,none,False,False,,False,False,,4.0,
1.7972951504114682e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8058306912771524e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.8254855110181068e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.7868388562699662e+16,True,,single_treatment_intro,single_visual,other,other,False,False,,False,True,clinic_info,4.0,
1.7993585039092694e+16,True,,product_cosmetic,single_visual,none,eye_area,False,True,patient_result,False,False,,4.0,
1.831915104425853e+16,True,,single_treatment_intro,single_visual,other,other,False,True,patient_result,False,False,,5.0,
1.7969852371668104e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,False,,4.0,
1.79812486132654e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.7977229074755992e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8175707535242816e+16,True,,other,single_visual,none,none,False,False,,False,False,,3.0,
1.7882809962007024e+16,True,,product_cosmetic,single_visual,none,none,False,True,patient_result,False,False,,3.0,
1.799911600351975e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.798189346599163e+16,True,,campaign_price,single_visual,other,none,False,False,,False,True,price_campaign,3.0,
1.7937957692710402e+16,True,,product_cosmetic,single_visual,none,skin_texture,True,False,,False,True,treatment_explanation,5.0,
1.7976545498004404e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7947266833675908e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,False,,5.0,
1.7953476763842336e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,False,,5.0,
1.798806988406406e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.808474893045854e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.802470463594977e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,5.0,
1.7958044105261968e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7901130202758264e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.8196687576238056e+16,True,,product_cosmetic,other,skin_care,face_overall,False,True,lifestyle_model,False,True,other,4.0,
1.801819663348156e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7970728233560452e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.82558849832321e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.828204173119827e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,True,True,price_campaign,5.0,
1.7993986271473068e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7975664368061638e+16,True,,single_treatment_intro,single_visual,other,other,False,True,patient_result,False,True,clinic_info,3.0,
1.7908581416415564e+16,True,,product_cosmetic,ranking_list,none,none,True,False,,False,True,result_data,5.0,
1.799761565957363e+16,True,,product_cosmetic,single_visual,none,none,False,True,patient_result,False,True,treatment_explanation,5.0,
1.8021235762871364e+16,True,,product_cosmetic,single_visual,skin_care,other,True,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.7946208837935452e+16,True,,campaign_price,single_visual,none,none,True,False,,False,True,price_campaign,5.0,
1.7944359050545196e+16,True,,product_cosmetic,single_visual,skin_care,body,True,True,patient_result,False,True,treatment_explanation,3.0,
1.796379660470102e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,other,5.0,
